participant_id,session_id,active_view,study_region,interaction_count,total_dwell_ms,total_interaction_weight
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,saved-party-slot,2,0.0,1.75
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,tutorial-help-button,2,0.0,1.75
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,saved-builds-search,2,1601.0,1.601
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,classScores,bard-expertise-section,1,1291.0,1.291
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,current-build-summary,1,1166.0,1.166
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,classScores,build-editor-panel,1,1076.0,1.076
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,saved-party-slot,1,1062.0,1.062
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,saved-build-card,1,1039.0,1.039
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,feature-choice-icon-grid,1,896.0,0.896
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,saved-party-slot-current-editor,1,861.0,0.861
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,process-spiral-world,1,851.0,0.851
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,feature-choice-subgroup,1,833.0,0.833
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,focus-selector,1,770.0,0.77
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,data-circle-damage-preview-layer,1,749.0,0.749
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,data-circle-spell-damage-preview-layer,1,687.0,0.687
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,character,saved-builds-header,1,667.0,0.667
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,spellsAbilities,feat-spell-choice-grid,1,619.0,0.619
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-button,1062,1389080.0,1385.776
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,ability-score-card,373,116881.0,374.654
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,character-basic-fields,200,575455.0,321.228
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,study-survey-modal,154,1172243.0,302.571
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,class-feature-button,201,274609.0,283.416
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,class-skill-grid,84,154553.0,138.651
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,tool-tutorial-overlay,93,116754.0,132.384
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,class-progression-fields,71,208363.0,119.64
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-rank-section,74,224397.0,114.6
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,feat-card,68,167554.0,101.35
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,flexible-ability-bonus-fields,61,128324.0,95.682
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,feat-asi-choice-grid,77,45538.0,92.842
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,study-survey-modal,59,61015.0,83.621
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-icon-grid,47,162700.0,75.435
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,tool-tutorial-overlay,35,78971.0,51.186
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,focus-selector,37,17081.0,38.081
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,workspace-header-actions,20,32795.0,36.476
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,study-logging-panel,17,41817.0,35.364
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,planner-tabs,41,8051.0,34.301
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,level-stepper,39,2467.0,33.967
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,bard-expertise-grid,34,5617.0,30.117
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-range-layer,21,21768.0,28.768
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,feature-display-heading,22,27433.0,27.433
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,planner-tabs,31,8128.0,27.378
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,locked-proficiencies-section,14,46192.0,26.23
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,feats-section,15,24356.0,26.106
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,feature-icon-grid,24,25829.0,25.829
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,character-tab,14,40343.0,25.73
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,class-scores-tab,12,67061.0,24.814
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,point-buy-header,9,31795.0,23.002
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,planner-tabs,26,6350.0,22.1
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,magical-secrets-grid,12,23200.0,21.536
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,ranger-proficiencies-section,11,21343.0,21.033
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,lore-bard-skill-grid,17,15217.0,20.669
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-stage-main,13,28236.0,20.389
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-damage-type-layer,8,17733.0,17.733
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-party-slot-current-editor,14,12032.0,17.282
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-build-party-actions,14,11042.0,16.292
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-section-heading,9,15708.0,15.708
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,aggregate-view,focus-selector,18,3387.0,15.637
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,all-proficiencies-section,6,17294.0,15.197
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,build-editor-panel,4,21218.0,13.948
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-stage-aggregate,14,9479.0,13.729
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,bard-expertise-section,8,13291.0,13.291
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-build-card-actions,12,7845.0,13.095
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,visualisation-panel,11,5817.0,12.817
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-party-slot,7,15176.0,12.779
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,class-skill-proficiencies-section,5,11874.0,11.874
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-save-row,10,4703.0,9.953
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-search,6,9950.0,9.95
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-damage-preview-layer,4,9444.0,9.444
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,expertise-section,3,9429.0,9.381
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,locked-skill-grid,5,9334.0,9.334
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,feature-display-group,6,14702.0,9.304
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,ability-score-grid,3,8928.0,8.928
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,party-node-orb-shell,5,7566.0,8.918
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spells-abilities-heading,6,8846.0,8.846
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-party-slot-current-editor,8,6918.0,8.668
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-build-card,5,8463.0,8.463
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,feature-choice-subgroup,4,7985.0,7.984999999999999
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-role-layer,4,8810.0,7.798999999999999
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,focus-selector,8,3986.0,7.486
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-party-slot,3,6506.0,6.506
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-builds-search,2,6166.0,6.166
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-builds-header,2,9781.0,6.118
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,magical-secrets-section,4,5485.0,5.485
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-header,5,5392.0,5.392
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,data-circle-range-layer,1,10398.0,5.0
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,data-circle-stage-main,1,14932.0,5.0
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-current-name,4,4639.0,4.638999999999999
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,data-circle-spell-damage-preview-layer,2,4392.0,4.392
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,workspace-header-actions,4,2566.0,4.316
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-build-card,2,4165.0,4.165
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-book,3,4139.0,4.139
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-builds-save-row,3,1873.0,3.623
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,data-circle-stage-aggregate,3,3415.0,3.415
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,tutorial-help-button,3,1455.0,3.205
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,lore-bard-skills-section,2,3086.0,3.0860000000000003
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,expertise-grid,2,3015.0,3.015
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,party-node-orb-shell,2,2866.0,2.866
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,feature-choice-icon-grid,3,2705.0,2.705
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,data-circle-spell-damage-preview-layer,1,2689.0,2.689
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-list,1,2633.0,2.633
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,active-feature-choice-subgroup,1,2445.0,2.445
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-build-card-actions,3,621.0,2.371
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,current-build-summary,1,2177.0,2.177
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,active-feature-icon-grid,1,1918.0,1.918
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,main-data-circle-frame,1,1834.0,1.834
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,build-editor-panel,2,0.0,1.75
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,planner-half,2,0.0,1.75
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,build-editor-panel,2,0.0,1.75
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,tool-tutorial-overlay,2,0.0,1.75
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,spell-book-section,1,1683.0,1.683
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,all-proficiencies-grid,2,1374.0,1.374
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,saved-builds-panel,1,1250.0,1.25
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,classScores,workspace-page,1,1168.0,1.168
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,party-dock,1,0.0,1.0
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,process-spiral-empty,1,982.0,0.982
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,process-spiral-stage,1,775.0,0.775
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,spellsAbilities,process-spiral-empty,1,751.0,0.751
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,character,saved-builds-current-name,1,682.0,0.682
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,study-survey-modal,168,716140.0,289.838
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,character-basic-fields,59,109447.0,110.711
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,tool-tutorial-overlay,64,90571.0,88.471
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,focus-selector,45,11843.0,43.343
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,tool-tutorial-overlay,19,118428.0,43.049
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,ability-score-card,39,3458.0,34.958
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,data-circle-stage-aggregate,30,2646.0,26.396
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,focus-selector,29,5345.0,26.345
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,planner-tabs,27,5989.0,23.489
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,focus-selector,19,9063.0,19.563
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,data-circle-range-layer,17,6134.0,19.134
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,feat-card,19,10796.0,19.046
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-party-slot,12,14608.0,16.358
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-party-slot,16,7290.0,14.29
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,point-buy-header,5,19018.0,12.402
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-build-party-actions,9,8717.0,12.217
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,data-circle-stage-party,14,2001.0,11.751
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,study-logging-panel,7,14003.0,11.67
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,data-circle-stage-main,5,26436.0,11.04
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,data-circle-stage-main,3,36033.0,10.933
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,build-editor-panel,11,4842.0,10.092
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,class-progression-fields,8,4285.0,9.785
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,flexible-ability-bonus-fields,8,3917.0,9.417
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,data-circle-damage-type-layer,11,1322.0,9.072
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,all-proficiencies-grid,4,8652.0,8.652
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,locked-proficiencies-section,6,7656.0,7.656
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-builds-save-row,5,5678.0,7.428
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,class-skill-grid,8,3578.0,7.077999999999999
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,tool-tutorial-overlay,3,6738.0,6.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,build-editor-panel,2,7474.0,6.617
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,locked-skill-grid,7,2815.0,6.315
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-build-party-actions,7,2480.0,5.98
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-builds-current-name,5,4126.0,5.876
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,process-spiral-world,6,4368.0,5.868
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,party-node-orb-shell,2,85787.0,5.71
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,process-spiral-stage,3,3392.0,5.392
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,party-node-orb-shell,1,11367.0,5.0
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,build-editor-panel,1,4674.0,4.674
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,workspace-header-actions,6,2824.0,4.574
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,data-circle-stage-aggregate,3,2807.0,4.557
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-builds-header,3,4408.0,4.408
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,process-spiral-world,4,3386.0,4.136
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,saved-party-slot,5,633.0,4.133
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-builds-panel,1,3609.0,3.609
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,saved-builds-current-name,4,0.0,3.5
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,planner-tabs,4,0.0,3.5
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,class-feature-button,4,0.0,3.5
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,planner-tabs,4,0.0,3.5
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,tutorial-help-button,1,3103.0,3.103
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-builds-search,3,1195.0,2.9450000000000003
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,data-circle-range-layer,3,751.0,2.501
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,planner-half,2,1501.0,2.501
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,current-build-summary,1,2499.0,2.499
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,data-circle-stage-aggregate,3,742.0,2.492
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,all-proficiencies-section,2,2473.0,2.473
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,tutorial-help-button,3,710.0,2.46
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,party-node-orb-shell,3,701.0,2.451
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,ability-score-grid,2,2451.0,2.451
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-builds-save-row,3,618.0,2.368
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,party-aggregate-node,3,616.0,2.366
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,saved-build-card,1,2270.0,2.27
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,saved-builds-save-row,3,2221.0,2.221
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-party-slot-current-editor,1,2141.0,2.141
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,party-aggregate-node,1,2065.0,2.065
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,saved-builds-search,1,1950.0,1.95
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,process-spiral-controls,1,1783.0,1.783
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,saved-builds-search,2,1774.0,1.774
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,aggregate-view,tool-tutorial-overlay,2,0.0,1.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,character,planner-tabs,2,0.0,1.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,party-aggregate-node,2,0.0,1.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,saved-builds-panel,2,0.0,1.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,spellsAbilities,spell-button,2,0.0,1.75
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,feats-section,1,1721.0,1.721
participant-mpzuqjdb-edb342,participant-mpzuqjdb-edb342,classScores,class-scores-tab,2,1703.0,1.7029999999999998
