participant_id,session_id,time_bin_min,event_family,count
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Friction or blocked action,6
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Navigation/process,4
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Party planning,73
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Saved-build workflow,18
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Visualization inspection,109
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Build edits,72
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Friction or blocked action,8
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Navigation/process,2
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Party planning,72
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Saved-build workflow,4
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,25,Visualization inspection,125
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,30,Build edits,41
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,30,Navigation/process,8
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,30,Party planning,41
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,30,Saved-build workflow,3
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,30,Visualization inspection,456
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,0,Build edits,123
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,0,Friction or blocked action,7
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,0,Navigation/process,3
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,0,Party planning,123
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Build edits,46
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Friction or blocked action,5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Navigation/process,105
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Party planning,48
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Saved-build workflow,5
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,5,Visualization inspection,69
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,10,Build edits,44
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,10,Friction or blocked action,10
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,10,Navigation/process,3
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,10,Party planning,44
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,10,Visualization inspection,1
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,15,Build edits,34
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,15,Navigation/process,144
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,15,Party planning,35
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,15,Saved-build workflow,4
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,15,Visualization inspection,40
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,20,Build edits,76
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,20,Friction or blocked action,7
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,20,Navigation/process,2
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,20,Party planning,76
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,20,Visualization inspection,26
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,25,Build edits,21
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,25,Navigation/process,73
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,25,Party planning,21
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,25,Saved-build workflow,3
participant-mqbsmuwn-832271,participant-mqbsmuwn-832271,25,Visualization inspection,160
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Build edits,108
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Friction or blocked action,8
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Navigation/process,5
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Party planning,108
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Saved-build workflow,3
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,5,Visualization inspection,226
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Build edits,107
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Friction or blocked action,15
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Navigation/process,7
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Party planning,109
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Saved-build workflow,4
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,10,Visualization inspection,351
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Build edits,121
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Friction or blocked action,19
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Navigation/process,5
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Party planning,123
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Saved-build workflow,5
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,15,Visualization inspection,383
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,20,Build edits,9
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,20,Navigation/process,16
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,20,Party planning,11
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,20,Saved-build workflow,3
participant-mqbtnitc-2035a0,participant-mqbtnitc-2035a0,20,Visualization inspection,335
